label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
5	108 mph	0.6841 kg/s	Oakland	hamster	NULL	260	0.7561	0.7961	753 kg/s	rabbit	0.7461	905 m^3
1	980 mph	0.3019 kg/s	Irvine	ferret	0.5136 m^2	351	0.7379	0.6167	278 kg/s	guinea pig	0.2973	228 m^3
4	693 mph	0.6762 kg/s	Bakersfield	chicken	0.7059 m^2	595	0.3159	0.4171	476 kg/s	pig	0.2812	442 m^3
1	790 mph	0.1893 kg/s	Long Beach	ferret	0.709 m^2	410	0.6337	0.2174	720 kg/s	guinea pig	0.2542	459 m^3
3	438 mph	0.5561 kg/s	San Francisco	fish	0.4748 m^2	1227	-0.0238	0.1727	979 kg/s	bird	0.4211	879 m^3
3	295 mph	0.4231 kg/s	San Francisco	pig, fish	0.6994 m^2	846	-0.1768	0.1314	998 kg/s	bird	0.2368	995 m^3
2	710 mph	0.1704 kg/s	San Diego	reptile	0.5033 m^2	-92	0.4489	0.9532	504 kg/s	dog	0.3711	537 m^3
5	n/a	0.9054 kg/s	Oakland	hamster	0.0696 m^2	-262	1.0484	0.9306	927 kg/s	chicken	0.736	730 m^3
1	1171 mph	0.1747 kg/s	Anaheim	ferret	0.9029 m^2	520	0.9984	0.2521	544 kg/s	guinea pig	0.1706	506 m^3
5	163 mph	1.2014 kg/s	LONG BEACH	rat	0.3685 m^2	227	0.9338	0.8669	965 kg/s	cat	0.9344	1019 m^3
4	460 mph	0.5936 kg/s	Santa Clarita	chicken	0.5949 m^2	695	0.1656	0.3091	251 kg/s	ferret	0.5767	305 m^3
3	367 mph	0.5533 kg/s	San Francisco	dog, pig	0.797 m^2	1057	0.0192	0.2702	608 kg/s	bird	0.2031	708 m^3
2	?	0.2383 kg/s	Fresno	reptile	0.2006 m^2	6	-0.0454	0.667	44 kg/s	dog	0.5012	634 m^3
3	404 mph	0.495 kg/s	San Francisco	dog, fish	0.497 m^2	787	0.1253	0.0778	740 kg/s	bird	0.2613	798 m^3
2	723 mph	0.1248 kg/s	Santa Ana	reptile	0.4905 m^2	307	0.1184	0.8811	617 kg/s	fish	0.4484	660 m^3
1	909 mph	0.5225 kg/s	Irvine	ferret	0.7457 m^2	644	0.7617	0.4016	832 kg/s	guinea pig	0.1855	394 m^3
4	657 mph	0.5814 kg/s	Moreno Valley	cat	0.4206 m^2	430	0.566	0.4555	304 kg/s	pig	0.6853	187 m^3
3	111 mph	0.5713 kg/s	San Francisco	pig	0.7091 m^2	926	0.2332	0.0897	1010 kg/s	bird	0.2767	955 m^3
5	-80 mph	0.9482 kg/s	Long Beach	rat	0.0775 m^2	-74	0.8352	0.802	724 kg/s	chicken	0.6474	871 m^3
1	1143 mph	0.3506 kg/s	Irvine	ferret	0.7519 m^2	751	0.5187	0.4045	718 kg/s	guinea pig	0.1239	458 m^3
3	221 mph	0.3886 kg/s	Fremont	pig, fish	0.8828 m^2	1049	0.0853	0.0098	1023 kg/s	bird	0.3402	779 m^3
2	863 mph	-0.0212 kg/s	Santa Ana	bird	0.2674 m^2	161	0.3215	1.1965	463 kg/s	dog	0.4604	694 m^3
0	19 mph	0.3845 kg/s	San Jose	guinea pig	1.2581 m^2	637	0.6867	0.4426	84 kg/s	reptile	0.7325	244 m^3
0	295 mph	0.2133 kg/s	Long Beach	rabbit	1.0113 m^2	690	0.6903	0.3967	72 kg/s	hamster	0.8867	-235 m^3
4	768 mph	0.7665 kg/s	Stockton	chicken	0.3517 m^2	239	0.5812	0.4731	238 kg/s	ferret	0.7205	245 m^3
3	361 mph	0.449 kg/s	San Francisco	dog	0.6253 m^2	1188	0.0629	0.0669	711 kg/s	bird	0.1925	978 m^3
4	557 mph	0.6702 kg/s	Bakersfield	chicken	0.524 m^2	613	0.4146	0.2805	62 kg/s	pig	0.5778	185 m^3
5	67 mph	0.78 kg/s	Long Beach	Rat	0.0822 m^2	-34	0.8691	0.7519	851 kg/s	cat	0.8638	832 m^3
5	-37 mph	0.9687 kg/s	Oakland	rat	0.0511 m^2	20	0.7745	0.6686	742 kg/s	cat	0.9385	774 m^3
1	974 mph	0.4831 kg/s	Anaheim	ferret	0.8942 m^2	502	0.4487	0.4966	665 kg/s	guinea pig	0.5167	428 m^3
5	29 mph	1.216 kg/s	Long Beach	rat	0.191 m^2	41	0.862	?	935 kg/s	rabbit	0.5777	918 m^3
3	367 mph	0.5763 kg/s	San Francisco	fish, pig	0.6497 m^2	1151	0.1235	0.0977	1032 kg/s	rat	-0.0295	1001 m^3
2	793 mph	0.2133 kg/s	Fresno	bird	0.2759 m^2	190	0.3436	0.7745	423 kg/s	fish	0.415	575 m^3
2	683 mph	0.032 kg/s	Los Angeles	reptile	0.4244 m^2	372	0.2146	1.0439	324 kg/s	fish	0.3502	669 m^3
1	777 mph	0.2848 kg/s	Anaheim	ferret	1.0122 m^2	489	0.753	0.3553	830 kg/s	GUINEA PIG	0.0734	249 m^3
0	126 mph	0.0863 kg/s	San Jose	reptile	1.136 m^2	760	0.7006	0.622	-130 kg/s	reptile	0.9909	170 m^3
4	623 mph	0.734 kg/s	Chula Vista	cat	0.4923 m^2	457	0.2262	0.3694	176 kg/s	ferret	0.7425	96 m^3
0	359 mph	0.3333 kg/s	San Jose	rabbit	1.0518 m^2	492	0.7159	0.5684	120 kg/s	reptile	0.662	310 m^3
5	173 mph	0.927 kg/s	Long Beach	rat	0.1484 m^2	-43	1.0237	0.7296	734 kg/s	chicken	0.9526	647 m^3
4	575 mph	0.5779 kg/s	Santa Clarita	cat	0.1889 m^2	431	0.6316	0.2389	565 kg/s	ferret	0.5843	432 m^3
0	80 mph	0.3723 kg/s	san jose	guinea pig	1.0016 m^2	768	0.6111	0.6258	255 kg/s	hamster	0.9698	176 m^3
1	1123 mph	0.449 kg/s	Irvine	ferret	0.7588 m^2	552	0.7761	0.4773	367 kg/s	guinea pig	-0.0676	325 m^3
0	591 mph	0.0874 kg/s	San Jose	guinea pig	1.0938 m^2	1024	0.7884	0.7223	557 kg/s	cat	0.7812	15 m^3
4	555 mph	0.7365 kg/s	Bakersfield	chicken	0.6736 m^2	537	0.4535	0.4674	268 kg/s	pig	0.5775	404 m^3
3	524 mph	0.5861 kg/s	Fremont	cat	0.7232 m^2	947	0.0442	0.2004	705 kg/s	bird	0.1375	941 m^3
3	446 mph	0.5815 kg/s	Fremont	dog, fish	0.5372 m^2	1035	NULL	0.3142	645 kg/s	guinea pig	0.1006	846 m^3
3	345 mph	0.6367 kg/s	Fremont	dog	0.8897 m^2	1139	0.0834	0.2242	931 kg/s	bird	0.0588	1131 m^3
5	78 mph	0.7729 kg/s	Long Beach	hamster	0.0379 m^2	27	1.01	0.9545	504 kg/s	rabbit	0.6228	684 m^3
5	235 mph	0.8419 kg/s	Oakland	rat	-0.1315 m^2	211	0.803	0.8101	1041 kg/s	cat	0.6711	568 m^3
4	920 mph	0.8558 kg/s	Chula Vista	chicken	0.4223 m^2	634	0.1048	0.1753	266 kg/s	pig	0.7641	324 m^3
0	146 mph	0.4866 kg/s	San Jose	guinea pig	0.8387 m^2	363	0.9068	0.5225	228 kg/s	reptile	0.7523	-249 m^3
2	675 mph	0.1499 kg/s	San Diego	bird	0.4306 m^2	193	0.3611	1.023	352 kg/s	fish	0.4034	810 m^3
3	256 mph	0.5541 kg/s	Fremont	pig, dog	0.4538 m^2	1192	0.1456	0.2313	604 kg/s	bird	0.3023	718 m^3
0	269 mph	0.2146 kg/s	San Jose	rabbit	1.1514 m^2	819	0.492	0.5281	-19 kg/s	hamster	1.0175	126 m^3
5	19 mph	0.8697 kg/s	Oakland	rat	0.2443 m^2	19	1.1352	0.6515	740 kg/s	cat	0.5463	568 m^3
2	673 mph	0.1319 kg/s	San Diego	bird	0.3978 m^2	227	0.1174	1.1163	None	fish	0.6055	657 m^3
2	513 mph	-0.1519 kg/s	Los Angeles	bird	0.3744 m^2	200	0.349	0.9742	65 kg/s	fish	0.4226	307 m^3
1	1095 mph	0.4861 kg/s	Irvine	ferret	0.7628 m^2	693	0.6177	0.4087	850 kg/s	guinea pig	0.0136	549 m^3
4	634 mph	0.532 kg/s	Stockton	chicken	0.5022 m^2	511	0.5526	0.497	168 kg/s	ferret	0.4685	298 m^3
2	566 mph	-0.0561 kg/s	San Diego	bird	0.3596 m^2	16	0.0559	1.0627	365 kg/s	fish	0.3987	761 m^3
4	761 mph	0.6393 kg/s	San Jose	cat	0.353 m^2	526	0.4391	0.189	305 kg/s	pig	0.3826	373 m^3
3	266 mph	0.4452 kg/s	Fremont	fish, dog	0.7039 m^2	958	0.2026	0.1079	941 kg/s	rat	0.2119	1065 m^3
2	831 mph	0.1094 kg/s	Sacramento	bird	0.4519 m^2	112	0.5218	0.9311	524 kg/s	fish	0.3541	605 m^3
4	631 mph	0.8933 kg/s	Chula Vista	cat	0.4113 m^2	484	0.5649	0.2734	355 kg/s	ferret	0.8008	42 m^3
0	347 mph	0.0701 kg/s	San Jose	guinea pig	1.097 m^2	861	0.6869	0.5378	-175 kg/s	hamster	0.8776	163 m^3
0	363 mph	0.2806 kg/s	San Jose	guinea pig	1.0401 m^2	385	0.8079	0.687	200 kg/s	hamster	0.8564	91 m^3
4	629 mph	0.608 kg/s	Moreno Valley	Cat	0.6206 m^2	301	0.3379	0.2531	418 kg/s	ferret	0.5925	534 m^3
2	761 mph	0.1634 kg/s	Sacramento	reptile	0.334 m^2	286	-0.0748	0.9625	616 kg/s	dog	0.5012	593 m^3
0	NULL	0.3166 kg/s	San Jose	rabbit	1.084 m^2	779	0.6405	0.6614	193 kg/s	hamster	0.8131	34 m^3
4	486 mph	0.8898 kg/s	Moreno Valley	chicken	0.7213 m^2	537	0.1048	0.3174	247 kg/s	ferret	0.5223	121 m^3
4	559 mph	0.5244 kg/s	Chula Vista	chicken	0.4586 m^2	206	0.5061	0.3999	229 kg/s	ferret	0.5847	352 m^3
1	905 mph	0.4885 kg/s	Anaheim	ferret	0.6938 m^2	640	0.7189	0.5067	741 kg/s	guinea pig	0.177	270 m^3
3	170 mph	0.5252 kg/s	SAN FRANCISCO	FISH	0.575 m^2	840	0.1608	0.1717	896 kg/s	dog	0.1989	706 m^3
5	141 mph	0.8265 kg/s	Long Beach	rat	0.2707 m^2	-139	0.9899	0.952	909 kg/s	chicken	0.7258	834 m^3
2	918 mph	0.1098 kg/s	San Diego	reptile	0.362 m^2	364	0.4263	0.8724	549 kg/s	reptile	0.5236	443 m^3
5	-2 mph	0.99 kg/s	Long Beach	hamster	0.0219 m^2	133	0.8579	0.9235	1136 kg/s	rabbit	0.8961	717 m^3
2	690 mph	0.0341 kg/s	San Jose	reptile	0.036 m^2	262	-0.1276	1.0101	579 kg/s	bird	0.3285	758 m^3
4	550 mph	0.7038 kg/s	Chula Vista	cat	0.3395 m^2	514	0.3174	0.4321	127 kg/s	ferret	0.5003	333 m^3
3	237 mph	0.5222 kg/s	San Francisco	pig, fish	0.4931 m^2	1011	-0.103	0.2316	n/a	rat	0.3222	953 m^3
4	475 mph	0.571 kg/s	Bakersfield	chicken	0.4384 m^2	452	0.3093	0.1408	390 kg/s	ferret	0.8217	309 m^3
0	22 mph	0.3809 kg/s	San Jose	rabbit	0.7903 m^2	867	0.5886	0.5802	416 kg/s	hamster	0.8432	67 m^3
0	234 mph	0.3605 kg/s	San Jose	bird	1.3337 m^2	679	0.4387	0.827	-8 kg/s	reptile	0.8861	20 m^3
4	462 mph	0.7696 kg/s	Santa Clarita	chicken	0.4745 m^2	455	0.3542	0.4732	487 kg/s	ferret	0.6944	554 m^3
0	373 mph	0.2126 kg/s	San Jose	guinea pig	1.0295 m^2	961	0.8655	0.4731	75 kg/s	reptile	0.6563	136 m^3
4	621 mph	0.7443 kg/s	SAN BERNARDINO	chicken	0.4162 m^2	N/A	0.6476	0.2475	640 kg/s	pig	0.7404	228 m^3
3	431 mph	0.3417 kg/s	Fremont	dog, pig	0.786 m^2	855	0.0158	0.2021	674 kg/s	bird	0.145	1040 m^3
5	112 mph	0.997 kg/s	Long Beach	rat	-0.073 m^2	21	1.1381	0.9782	541 kg/s	chicken	0.9305	729 m^3
3	280 mph	0.5687 kg/s	San Francisco	fish	0.6262 m^2	1166	0.1632	0.0593	689 kg/s	bird	0.0059	1267 m^3
5	351 mph	1.1011 kg/s	Oakland	rat	-0.2725 m^2	263	1.0128	0.9595	593 kg/s	cat	0.9747	861 m^3
2	900 mph	-0.0245 kg/s	Los Angeles	reptile	0.4955 m^2	130	0.1469	1.0553	374 kg/s	fish	0.5735	574 m^3
3	347 mph	0.6218 kg/s	San Francisco	fish, pig	0.6036 m^2	1007	0.0438	0.1924	792 kg/s	rat	0.138	1018 m^3
2	902 mph	0.2072 kg/s	Sacramento	reptile	0.1382 m^2	20	0.0984	0.9322	573 kg/s	rabbit	0.2048	715 m^3
4	615 mph	0.7219 kg/s	Chula Vista	cat	0.5779 m^2	156	0.4052	0.3716	187 kg/s	pig	0.4953	338 m^3
4	935 mph	0.6723 kg/s	Bakersfield	cat	0.5044 m^2	n/a	0.4715	0.3363	238 kg/s	pig	0.699	193 m^3
5	148 mph	0.8615 kg/s	Long Beach	hamster	0.3781 m^2	93	0.7755	0.8376	821 kg/s	chicken	0.8421	816 m^3
4	743 mph	0.7914 kg/s	Stockton	chicken	0.6761 m^2	617	0.5054	0.2563	366 kg/s	ferret	0.706	309 m^3
3	251 mph	0.5003 kg/s	San Francisco	pig, fish	0.626 m^2	1010	0.3595	-0.0559	1143 kg/s	bird	0.115	1146 m^3
4	792 mph	0.5747 kg/s	Stockton	Chicken	0.4424 m^2	636	0.4135	0.3579	364 kg/s	pig	0.5586	331 m^3
4	534 mph	0.9419 kg/s	Irvine	ferret	0.9849 m^2	600	0.3792	0.41	543 kg/s	pig	0.5595	257 m^3
4	508 mph	0.3873 kg/s	Stockton	ferret	0.621 m^2	222	0.6223	0.3214	-20 kg/s	cat	0.7588	75 m^3
2	803 mph	0.1954 kg/s	Modesto	bird	0.4805 m^2	17	0.053	1.103	530 kg/s	bird	0.4693	677 m^3
0	216 mph	0.4657 kg/s	San Jose	guinea pig	1.0734 m^2	736	0.5529	0.6997	363 kg/s	reptile	0.876	-19 m^3
0	121 mph	0.3856 kg/s	San Jose	guinea pig	1.2112 m^2	565	0.7073	0.692	34 kg/s	reptile	0.8917	-143 m^3
2	797 mph	0.1743 kg/s	San Diego	bird	0.456 m^2	276	0.2967	1.105	83 kg/s	dog	0.2003	824 m^3
3	233 mph	0.5371 kg/s	San Francisco	dog, fish	0.8447 m^2	928	-0.0778	0.012	872 kg/s	rat	0.1107	1185 m^3
0	333 mph	0.1878 kg/s	San Jose	guinea pig	0.9389 m^2	790	0.6912	0.5091	186 kg/s	hamster	0.6959	NULL
2	776 mph	0.0418 kg/s	Long Beach	bird	0.3949 m^2	143	0.4331	1.0604	525 kg/s	dog	0.208	659 m^3
5	59 mph	1.0673 kg/s	Long Beach	cat	0.0956 m^2	-35	0.7737	0.7827	599 kg/s	chicken	0.7366	871 m^3
1	884 mph	0.3376 kg/s	N/A	ferret	1.008 m^2	329	0.6585	0.4654	548 kg/s	guinea pig	0.2979	272 m^3
1	944 mph	0.2557 kg/s	Anaheim	ferret	0.78 m^2	243	0.5657	0.4738	455 kg/s	guinea pig	0.2597	183 m^3
3	656 mph	0.2743 kg/s	Fremont	fish, pig	0.7438 m^2	925	-0.0614	0.0705	830 kg/s	rat	0.0833	904 m^3
0	316 mph	0.1281 kg/s	San Jose	rabbit	1.0559 m^2	862	0.7486	0.4294	302 kg/s	hamster	0.9447	250 m^3
2	652 mph	0.1226 kg/s	Modesto	reptile	0.2709 m^2	227	0.317	0.8211	261 kg/s	dog	0.2535	719 m^3
1	855 mph	0.5392 kg/s	Riverside	ferret	0.837 m^2	?	0.5574	0.667	523 kg/s	cat	0.0751	136 m^3
5	58 mph	0.8765 kg/s	San Jose	rat	-0.0084 m^2	71	0.8708	0.9133	911 kg/s	cat	0.7283	873 m^3
2	791 mph	0.1828 kg/s	Santa Ana	reptile	0.3817 m^2	-16	0.2445	0.946	472 kg/s	fish	0.4152	477 m^3
2	783 mph	0.1201 kg/s	Los Angeles	REPTILE	0.1961 m^2	325	0.2548	0.9026	200 kg/s	hamster	0.4884	689 m^3
2	738 mph	0.2523 kg/s	Sacramento	bird	0.2209 m^2	282	0.2834	1.1636	560 kg/s	fish	0.4732	503 m^3
1	960 mph	0.3552 kg/s	Riverside	ferret	0.6676 m^2	70	0.5863	0.4616	666 kg/s	guinea pig	-0.0228	378 m^3
4	728 mph	0.6739 kg/s	San Bernardino	chicken	0.471 m^2	664	0.531	0.4836	470 kg/s	pig	0.6212	350 m^3
5	58 mph	0.7659 kg/s	Long Beach	hamster	0.0874 m^2	-113	0.942	0.6928	661 kg/s	cat	0.9045	878 m^3
3	306 mph	0.514 kg/s	Fremont	fish, pig	0.9071 m^2	878	-0.1437	0.0565	801 kg/s	rat	0.2914	760 m^3
1	886 mph	0.135 kg/s	Riverside	ferret	0.7656 m^2	566	0.4259	0.3165	570 kg/s	guinea pig	0.2182	136 m^3
2	548 mph	0.0465 kg/s	Santa Ana	bird	0.3447 m^2	405	0.4977	1.1734	627 kg/s	fish	0.4153	769 m^3
4	678 mph	0.8836 kg/s	mORENO vALLEY	cat	0.2615 m^2	231	0.1264	0.4865	414 kg/s	ferret	0.5421	437 m^3
5	0 mph	0.9167 kg/s	Oakland	HAMSTER	-0.0673 m^2	19	0.7154	0.7581		rabbit	0.6679	677 m^3
0	181 mph	0.1363 kg/s	San Jose	guinea pig	0.5567 m^2	678	0.6585	0.5833	346 kg/s	reptile	1.0101	-25 m^3
3	313 mph	0.4155 kg/s	San Francisco	dog, pig	0.7655 m^2	861	0.0864	0.1	914 kg/s	rat	0.2676	944 m^3
3	230 mph	0.5564 kg/s	Fremont	fish	0.7934 m^2	719	0.2058	0.2126	700 kg/s		0.44	910 m^3
3	238 mph	0.5416 kg/s	San Francisco	Pig, Fish	0.747 m^2	981	-0.1046	0.3663	740 kg/s	rat	0.1626	757 m^3
4	743 mph	0.6991 kg/s	Santa Clarita	CAT	0.4441 m^2	335	0.3365	0.4502	412 kg/s	pig	0.4277	318 m^3
1	947 mph	0.308 kg/s	Anaheim	ferret	0.807 m^2	553	0.7603	0.4479	426 kg/s	guinea pig	0.1785	387 m^3
4	518 mph	0.8623 kg/s	moreno valley	cat	0.4629 m^2	358	0.3631	0.5749	34 kg/s	FERRET	0.7553	298 m^3
4	863 mph	0.7274 kg/s	San Bernardino	cat	0.154 m^2	332	0.3582	0.1581	381 kg/s	ferret	0.6034	410 m^3
1	941 mph	0.65 kg/s	Riverside	ferret	0.7655 m^2	697	0.6311	0.3893	828 kg/s	guinea pig		155 m^3
4	912 mph	0.6145 kg/s	Stockton	cat	0.6172 m^2	368	0.4522	0.367	430 kg/s	ferret	0.5309	438 m^3
0	89 mph	0.2598 kg/s	San Jose	rabbit	1.0143 m^2	843	0.8699	0.6235	-33 kg/s	hamster	0.8171	-131 m^3
3	413 mph	0.3199 kg/s	Fremont	dog	0.8509 m^2	831	-0.1787	0.1828	641 kg/s	bird	0.3465	908 m^3
4	450 mph	0.7535 kg/s	Stockton	chicken	0.3279 m^2	290	0.5412	0.2915	250 kg/s	ferret	0.7247	246 m^3
5	243 mph	0.9099 kg/s	Long Beach	hamster	0.34 m^2	31	1.0315	0.7487	600 kg/s	cat	0.6628	770 m^3
3	350 mph	0.7642 kg/s	Oakland	pig, fish	0.4993 m^2	1041	0.0419	0.1896	785 kg/s	bird	0.306	891 m^3
3	359 mph	0.496 kg/s	Fremont	pig, dog	0.6747 m^2	826	0.1942	NULL	1187 kg/s	rat	0.2685	812 m^3
5	94 mph	0.7831 kg/s	Long Beach	HAMSTER	0.1471 m^2	-54	0.7705	0.8307	1027 kg/s	cat	0.7811	757 m^3
0	45 mph	0.2891 kg/s	San Jose	rabbit	0.7546 m^2	442	0.4358	0.5663	496 kg/s	hamster	0.9974	-56 m^3
2	703 mph	0.2263 kg/s	Modesto	bird	0.2755 m^2	86	0.2193	0.9261	439 kg/s	dog	0.2765	722 m^3
5	-49 mph	1.0364 kg/s	Oakland	rat	0.235 m^2	18	0.732	0.7126	587 kg/s	cat	0.6867	773 m^3
2	670 mph	0.2329 kg/s	Santa Ana	reptile	0.3185 m^2	99	0.214	0.9839	124 kg/s	fish	0.4069	992 m^3
0	211 mph	0.3172 kg/s	San Jose	rabbit	1.0606 m^2	795	0.6899	0.816	79 kg/s	hamster	0.8642	134 m^3
0	327 mph	0.4008 kg/s	San Jose	rabbit	0.8 m^2	819	0.4652	0.5113	133 kg/s	hamster	0.7893	297 m^3
1	1057 mph	0.187 kg/s	Anaheim	ferret	0.6256 m^2	569	0.7365	0.1764	452 kg/s	guinea pig	0.0815	492 m^3
4	722 mph	0.7797 kg/s	Riverside	cat	0.5439 m^2	515	0.3648	0.4458	296 kg/s	pig	0.4933	456 m^3
5	12 mph	0.848 kg/s	Long Beach	rat	0.0129 m^2	-169	0.8919	0.8137	556 kg/s	chicken	N/A	736 m^3
3	262 mph	0.5085 kg/s	San Francisco	dog	0.3976 m^2	1030	-0.2005	-0.1692	1004 kg/s	rat	0.4244	803 m^3
0	16 mph	0.2666 kg/s	San Jose	guinea pig	0.9167 m^2	858	0.5338	0.5388	299 kg/s	reptile	0.9307	52 m^3
1	657 mph	0.166 kg/s	Anaheim	ferret	0.5795 m^2	663	0.7221	0.2027	697 kg/s	guinea pig	0.0333	359 m^3
4	526 mph	0.5666 kg/s	Fremont	chicken	0.1903 m^2	403	0.4017	0.4721	195 kg/s	pig	0.563	278 m^3
1	957 mph	0.4052 kg/s	Riverside	ferret	0.7818 m^2	818	0.6621	0.5747	573 kg/s	guinea pig	0.146	231 m^3
1	1033 mph	0.4229 kg/s	Irvine	ferret	0.4716 m^2	532	0.7684	0.3257	428 kg/s	guinea pig	0.0748	447 m^3
1	890 mph	0.3514 kg/s	San Jose	ferret	0.9099 m^2	234	0.93	0.3326	660 kg/s	guinea pig	-0.114	274 m^3
1	767 mph	0.3807 kg/s	Anaheim	ferret	0.6025 m^2	583	0.9511	0.4152	568 kg/s	guinea pig	0.1058	181 m^3
4	803 mph	0.7334 kg/s	Moreno Valley	cat	0.5587 m^2	656	0.2121	0.2904	289 kg/s	ferret	0.5033	687 m^3
1	1008 mph	0.6494 kg/s	Moreno Valley	ferret	0.7362 m^2	194	0.8052	0.4836	715 kg/s	guinea pig	-0.0109	159 m^3
0	120 mph	0.091 kg/s	San Jose	fish	0.8776 m^2	707	None	0.6319	125 kg/s	reptile	0.8159	-106 m^3
4	692 mph	0.5086 kg/s	Chula Vista	chicken	0.6602 m^2	713	0.5348	0.3838	576 kg/s	ferret	0.4467	265 m^3
0	148 mph	0.2527 kg/s	San Jose	guinea pig	0.8926 m^2	199	0.8338	0.4952	104 kg/s	reptile	0.8758	131 m^3
3	574 mph	None	Fremont	pig, fish	0.3788 m^2	1281	0.0652	0.1671	793 kg/s	bird	0.305	1254 m^3
5	16 mph	0.8786 kg/s	Oakland	hamster	0.2801 m^2	-13	0.8172	0.7843	793 kg/s	Chicken	0.7075	684 m^3
4	541 mph	0.8225 kg/s	Chula Vista	chicken	0.4617 m^2	605	0.4282	0.1931	277 kg/s	pig	0.8126	523 m^3
3	355 mph	0.5259 kg/s	Fremont	dog	0.7777 m^2	901	0.1508	0.0337	1089 kg/s	reptile	0.2103	808 m^3
1	1013 mph	0.1986 kg/s	Irvine	ferret	0.7687 m^2	468	0.7442	0.3034	389 kg/s	guinea pig	0.098	250 m^3
4	759 mph	0.5756 kg/s	Bakersfield	chicken	0.6567 m^2	518	0.5578	0.367	40 kg/s	ferret	0.4879	267 m^3
2	398 mph	0.1333 kg/s	Santa Ana	reptile	0.0214 m^2	357	0.2361	1.072	-7 kg/s	fish	0.3618	690 m^3
0	61 mph	0.1919 kg/s	San Jose	guinea pig	0.9511 m^2	322	0.7601	0.5734	-196 kg/s	hamster	1.0201	191 m^3
2	570 mph	0.2444 kg/s	Santa Clarita	reptile	0.391 m^2	351	0.728	1.2537	195 kg/s	dog	0.5554	687 m^3
3	186 mph	0.3944 kg/s	San Francisco	dog, pig	0.6619 m^2	986	-0.1696	0.3535	1152 kg/s	rat	0.2352	801 m^3
4	770 mph	0.662 kg/s	Chula Vista	chicken	0.5789 m^2	484	0.6023	0.458	124 kg/s	pig	0.4974	218 m^3
5	114 mph	1.0083 kg/s	Long Beach	rat	0.2521 m^2	-61	1.076	0.7289	703 kg/s	cat	0.6979	863 m^3
2	710 mph	0.1124 kg/s	modesto	reptile	0.3539 m^2	415	0.2261	0.9438	716 kg/s	dog	0.4561	580 m^3
3	495 mph	0.6163 kg/s	San Francisco	dog	0.5541 m^2	881	0.397	0.1364	763 kg/s	rat	0.3982	789 m^3
1	891 mph	0.5437 kg/s	Anaheim	ferret	0.5905 m^2	420	0.7852	0.2586	595 kg/s	guinea pig	0.0604	298 m^3
1	1008 mph	0.3261 kg/s	Riverside	ferret	0.6023 m^2	637	0.8234	0.3982	377 kg/s	guinea pig	-0.0153	373 m^3
1	951 mph	0.3084 kg/s	San Jose	ferret	0.7117 m^2	450	0.6701	0.3493	107 kg/s	Guinea Pig	0.1529	369 m^3
0	202 mph	0.2189 kg/s	San Jose	guinea pig	0.9701 m^2	794	1.1025	0.6775	142 kg/s	reptile	0.9092	-2 m^3
2	645 mph	0.1903 kg/s	Fresno	reptile	0.1493 m^2	328	0.312	0.8927	477 kg/s	fish	0.4871	549 m^3
1	901 mph	0.504 kg/s	Riverside	ferret	0.9078 m^2	228	0.7034	0.3286	NULL	guinea pig	0.0982	285 m^3
0	313 mph	0.583 kg/s	San Jose	rabbit	0.7796 m^2	584	0.6868	0.6577	204 kg/s	hamster	0.7532	-64 m^3
0	230 mph	0.2447 kg/s	San Jose	guinea pig	1.3271 m^2	758	0.7179	0.5851	183 kg/s	reptile	0.6735	8 m^3
4	814 mph	0.7652 kg/s	Moreno Valley	cat	0.3898 m^2	247	0.2679	0.1712	350 kg/s	pig	0.779	709 m^3
5	165 mph	1.0255 kg/s	Oakland	rat	0.0366 m^2	231	1.1282	0.736	815 kg/s	cat	0.627	894 m^3
2	526 mph	0.2696 kg/s	Modesto	reptile	0.4795 m^2	514	0.3983	1.211	450 kg/s	?	0.6925	835 m^3
5	-57 mph	1.0191 kg/s	Oakland	hamster	0.2475 m^2	91	NULL	0.7408	738 kg/s	chicken	0.8033	907 m^3
1	n/a	0.4283 kg/s	Irvine	FERRET	0.722 m^2	256	0.7624	0.361	538 kg/s	guinea pig	0.2351	312 m^3
5	59 mph	0.7467 kg/s	Long Beach	rat	0.2734 m^2	143	0.7429	0.5368	842 kg/s	cat	0.4983	850 m^3
1	1127 mph	0.5735 kg/s	Irvine	ferret	0.6608 m^2	494	1.1463	0.3581	563 kg/s	guinea pig	0.5548	303 m^3
2	736 mph	0.3483 kg/s	San Jose	bird	0.0623 m^2	516	0.0632	1.0346	398 kg/s	fish	0.4959	551 m^3
0	262 mph	0.2604 kg/s	San Jose	guinea pig	0.8047 m^2	734	0.7302	0.5051	-5 kg/s	reptile	0.7124	251 m^3
4	626 mph	0.6236 kg/s	Bakersfield	cat	0.4137 m^2	626	0.3916	0.2154	188 kg/s	pig	0.3913	158 m^3
3	290 mph	0.3926 kg/s	Fremont	N/A	0.7862 m^2	1316	0.0315	0.3102	765 kg/s	rat	0.0817	818 m^3
2	728 mph	0.0066 kg/s	Modesto	bird	0.4628 m^2	239	0.0048	0.9203	274 kg/s	dog	0.3914	438 m^3
1	875 mph	0.2497 kg/s	Anaheim	ferret	0.5823 m^2	358	0.6886	0.6044	165 kg/s	guinea pig	0.1368	456 m^3
